No,GH Project,Link SO,Snippet ID,Dataset Status,Before Dataset Path,After Dataset Path,Stack Overflow Java File Path,Stack Overflow Method Name,Stack Overflow Start Line,Stack Overflow End Line,Final Manual Validation,Recommendation Type
402,refactoringguru,https://stackoverflow.com/questions/9709606,so_9709606_block_2,ELIGIBLE,dataset/before/so_9709606_block_2.java,dataset/after/so_9709606_block_2.java,9709606/9709606_2_recent.java,method,1,19,Agress Yes,Improving Code
181,reneargento,https://stackoverflow.com/questions/46887834,so_46887834_block_2,ELIGIBLE,dataset/before/so_46887834_block_2.java,dataset/after/so_46887834_block_2.java,46887834/46887834_2_recent.java,method,1,14,Agress Yes,Bug Fixing
182,reneargento,https://stackoverflow.com/questions/46887834,so_46887834_block_2,ELIGIBLE,dataset/before/so_46887834_block_2.java,dataset/after/so_46887834_block_2.java,46887834/46887834_2_recent.java,method,1,14,Agress Yes,Bug Fixing
697,renrenio,https://stackoverflow.com/questions/41471859,so_41471859_block_4,ELIGIBLE,dataset/before/so_41471859_block_4.java,dataset/after/so_41471859_block_4.java,41471859/41471859_4_135239059.java,method,1,15,Agree No,""
551,repast,https://stackoverflow.com/questions/6236324,so_6236324_block_2,ELIGIBLE,dataset/before/so_6236324_block_2.java,dataset/after/so_6236324_block_2.java,6236324/6236324_2_recent.java,method,1,521,Agress Yes,Improving Code
469,restlet,https://stackoverflow.com/questions/28943344,so_28943344_block_6,ELIGIBLE,dataset/before/so_28943344_block_6.java,dataset/after/so_28943344_block_6.java,28943344/28943344_6_85432010.java,method,1,30,Agree No,""
416,ripmeapp,https://stackoverflow.com/questions/4429257,so_4429257_block_2,ELIGIBLE,dataset/before/so_4429257_block_2.java,dataset/after/so_4429257_block_2.java,4429257/4429257_2_9347476.java,newBundle,2,32,Agree No,""
581,robolectric,https://stackoverflow.com/questions/20274776,so_20274776_block_2,ELIGIBLE,dataset/before/so_20274776_block_2.java,dataset/after/so_20274776_block_2.java,20274776/20274776_2_recent.java,method,1,29,Agree No,""
689,robotmedia,https://stackoverflow.com/questions/4305365,so_4305365_block_2,ELIGIBLE,dataset/before/so_4305365_block_2.java,dataset/after/so_4305365_block_2.java,4305365/4305365_2_recent.java,main,6,43,Agree No,""
729,ronancpl,https://stackoverflow.com/questions/14676464,so_14676464_block_2,ELIGIBLE,dataset/before/so_14676464_block_2.java,dataset/after/so_14676464_block_2.java,14676464/14676464_2_recent.java,method,1,15,Agress Yes,Improving Code
730,ronancpl,https://stackoverflow.com/questions/14676464,so_14676464_block_2,ELIGIBLE,dataset/before/so_14676464_block_2.java,dataset/after/so_14676464_block_2.java,14676464/14676464_2_recent.java,method,1,15,Agress Yes,Improving Code
731,ronancpl,https://stackoverflow.com/questions/14676464,so_14676464_block_2,ELIGIBLE,dataset/before/so_14676464_block_2.java,dataset/after/so_14676464_block_2.java,14676464/14676464_2_recent.java,method,1,15,Agress Yes,Improving Code
732,ronancpl,https://stackoverflow.com/questions/14676464,so_14676464_block_2,ELIGIBLE,dataset/before/so_14676464_block_2.java,dataset/after/so_14676464_block_2.java,14676464/14676464_2_recent.java,method,1,15,Agress Yes,Improving Code
733,ronancpl,https://stackoverflow.com/questions/14676464,so_14676464_block_2,ELIGIBLE,dataset/before/so_14676464_block_2.java,dataset/after/so_14676464_block_2.java,14676464/14676464_2_recent.java,method,1,15,Agress Yes,Improving Code
734,ronancpl,https://stackoverflow.com/questions/14676464,so_14676464_block_2,ELIGIBLE,dataset/before/so_14676464_block_2.java,dataset/after/so_14676464_block_2.java,14676464/14676464_2_recent.java,method,1,15,Agress Yes,Improving Code
735,ronancpl,https://stackoverflow.com/questions/32855556,so_32855556_block_4,ELIGIBLE,dataset/before/so_32855556_block_4.java,dataset/after/so_32855556_block_4.java,32855556/32855556_4_100737457.java,method,1,12,Agress Yes,Improving Code
736,ronancpl,https://stackoverflow.com/questions/14676464,so_14676464_block_2,ELIGIBLE,dataset/before/so_14676464_block_2.java,dataset/after/so_14676464_block_2.java,14676464/14676464_2_recent.java,method,1,15,Agress Yes,Improving Code
42,rosemoe,https://stackoverflow.com/questions/35094888,so_35094888_block_2,ELIGIBLE,dataset/before/so_35094888_block_2.java,dataset/after/so_35094888_block_2.java,35094888/35094888_2_recent.java,method,1,61,Agress Yes,Improving Code
218,rptools,https://stackoverflow.com/questions/32650814,so_32650814_block_2,ELIGIBLE,dataset/before/so_32650814_block_2.java,dataset/after/so_32650814_block_2.java,32650814/32650814_2_recent.java,method,1,197,Agree No,""
219,rptools,https://stackoverflow.com/questions/62722315,so_62722315_block_2,ELIGIBLE,dataset/before/so_62722315_block_2.java,dataset/after/so_62722315_block_2.java,62722315/62722315_2_recent.java,method,1,292,Agress Yes,Improving Code
220,rptools,https://stackoverflow.com/questions/62722315,so_62722315_block_2,ELIGIBLE,dataset/before/so_62722315_block_2.java,dataset/after/so_62722315_block_2.java,62722315/62722315_2_recent.java,method,1,292,Agress Yes,Improving Code
672,rstudio,https://stackoverflow.com/questions/9709606,so_9709606_block_2,ELIGIBLE,dataset/before/so_9709606_block_2.java,dataset/after/so_9709606_block_2.java,9709606/9709606_2_recent.java,method,1,19,Agress Yes,Improving Code
95,rubenlagus,https://stackoverflow.com/questions/4429257,so_4429257_block_2,ELIGIBLE,dataset/before/so_4429257_block_2.java,dataset/after/so_4429257_block_2.java,4429257/4429257_2_9347476.java,newBundle,2,32,Agress Yes,Improving Code
31,rythmengine,https://stackoverflow.com/questions/4429257,so_4429257_block_2,ELIGIBLE,dataset/before/so_4429257_block_2.java,dataset/after/so_4429257_block_2.java,4429257/4429257_2_9347476.java,newBundle,2,32,Agress Yes,Improving Code
105,safetysystemtechnology,https://stackoverflow.com/questions/28039909,so_28039909_block_2,ELIGIBLE,dataset/before/so_28039909_block_2.java,dataset/after/so_28039909_block_2.java,28039909/28039909_2_recent.java,method,1,13,Agree No,""
498,samczsun,https://stackoverflow.com/questions/54298032,so_54298032_block_2,ELIGIBLE,dataset/before/so_54298032_block_2.java,dataset/after/so_54298032_block_2.java,54298032/54298032_2_recent.java,copy,58,72,Agree No,""
97,scada-lts,https://stackoverflow.com/questions/9293885,so_9293885_block_2,ELIGIBLE,dataset/before/so_9293885_block_2.java,dataset/after/so_9293885_block_2.java,9293885/9293885_2_recent.java,method,1,18,Agress Yes,Bug Fixing
89,sci2sugr,https://stackoverflow.com/questions/12738229,so_12738229_block_2,ELIGIBLE,dataset/before/so_12738229_block_2.java,dataset/after/so_12738229_block_2.java,12738229/12738229_2_30063703.java,sortByValue,5,21,Agress Yes,Improving Code
90,sci2sugr,https://stackoverflow.com/questions/12738229,so_12738229_block_2,ELIGIBLE,dataset/before/so_12738229_block_2.java,dataset/after/so_12738229_block_2.java,12738229/12738229_2_30063703.java,sortByValue,5,21,Agress Yes,Improving Code
91,sci2sugr,https://stackoverflow.com/questions/12738229,so_12738229_block_2,ELIGIBLE,dataset/before/so_12738229_block_2.java,dataset/after/so_12738229_block_2.java,12738229/12738229_2_30063703.java,sortByValue,5,21,Agress Yes,Improving Code
92,sci2sugr,https://stackoverflow.com/questions/12738229,so_12738229_block_2,ELIGIBLE,dataset/before/so_12738229_block_2.java,dataset/after/so_12738229_block_2.java,12738229/12738229_2_30063703.java,sortByValue,5,21,Agress Yes,Improving Code
124,seleniumhq,https://stackoverflow.com/questions/36004572,so_36004572_block_4,ELIGIBLE,dataset/before/so_36004572_block_4.java,dataset/after/so_36004572_block_4.java,36004572/36004572_4_recent.java,method,1,24,Agree No,""
125,seleniumhq,https://stackoverflow.com/questions/57997601,so_57997601_block_2,ELIGIBLE,dataset/before/so_57997601_block_2.java,dataset/after/so_57997601_block_2.java,57997601/57997601_2_recent.java,method,1,22,Agress Yes,Improving Code
348,sendowlorganization,https://stackoverflow.com/questions/59430454,so_59430454_block_2,ELIGIBLE,dataset/before/so_59430454_block_2.java,dataset/after/so_59430454_block_2.java,59430454/59430454_2_recent.java,method,1,72,Agree No,""
213,sepinf-inc,https://stackoverflow.com/questions/4429257,so_4429257_block_2,ELIGIBLE,dataset/before/so_4429257_block_2.java,dataset/after/so_4429257_block_2.java,4429257/4429257_2_9347476.java,newBundle,2,32,Agree No,""
247,sergueik,https://stackoverflow.com/questions/32164598,so_32164598_block_8,ELIGIBLE,dataset/before/so_32164598_block_8.java,dataset/after/so_32164598_block_8.java,32164598/32164598_8_recent.java,method,1,15,Agress Yes,Bug Fixing
700,ses-fortiss,https://stackoverflow.com/questions/59664498,so_59664498_block_2,ELIGIBLE,dataset/before/so_59664498_block_2.java,dataset/after/so_59664498_block_2.java,59664498/59664498_2_recent.java,method,1,68,Agress Yes,Improving Code
701,ses-fortiss,https://stackoverflow.com/questions/59664498,so_59664498_block_2,ELIGIBLE,dataset/before/so_59664498_block_2.java,dataset/after/so_59664498_block_2.java,59664498/59664498_2_recent.java,method,1,68,Agress Yes,Improving Code
702,ses-fortiss,https://stackoverflow.com/questions/59664498,so_59664498_block_2,ELIGIBLE,dataset/before/so_59664498_block_2.java,dataset/after/so_59664498_block_2.java,59664498/59664498_2_recent.java,method,1,68,Agress Yes,Improving Code
703,ses-fortiss,https://stackoverflow.com/questions/59664498,so_59664498_block_2,ELIGIBLE,dataset/before/so_59664498_block_2.java,dataset/after/so_59664498_block_2.java,59664498/59664498_2_recent.java,method,1,68,Agress Yes,Improving Code
704,ses-fortiss,https://stackoverflow.com/questions/59664498,so_59664498_block_2,ELIGIBLE,dataset/before/so_59664498_block_2.java,dataset/after/so_59664498_block_2.java,59664498/59664498_2_recent.java,method,1,68,Agress Yes,Improving Code
705,ses-fortiss,https://stackoverflow.com/questions/59664498,so_59664498_block_2,ELIGIBLE,dataset/before/so_59664498_block_2.java,dataset/after/so_59664498_block_2.java,59664498/59664498_2_recent.java,method,1,68,Agress Yes,Improving Code
706,ses-fortiss,https://stackoverflow.com/questions/59664498,so_59664498_block_2,ELIGIBLE,dataset/before/so_59664498_block_2.java,dataset/after/so_59664498_block_2.java,59664498/59664498_2_recent.java,method,1,68,Agress Yes,Improving Code
707,ses-fortiss,https://stackoverflow.com/questions/59664498,so_59664498_block_2,ELIGIBLE,dataset/before/so_59664498_block_2.java,dataset/after/so_59664498_block_2.java,59664498/59664498_2_recent.java,method,1,68,Agress Yes,Improving Code
708,ses-fortiss,https://stackoverflow.com/questions/59664498,so_59664498_block_2,ELIGIBLE,dataset/before/so_59664498_block_2.java,dataset/after/so_59664498_block_2.java,59664498/59664498_2_recent.java,method,1,68,Agress Yes,Improving Code
709,ses-fortiss,https://stackoverflow.com/questions/59664498,so_59664498_block_2,ELIGIBLE,dataset/before/so_59664498_block_2.java,dataset/after/so_59664498_block_2.java,59664498/59664498_2_recent.java,method,1,68,Agress Yes,Improving Code
635,sevenex,https://stackoverflow.com/questions/58370217,so_58370217_block_2,ELIGIBLE,dataset/before/so_58370217_block_2.java,dataset/after/so_58370217_block_2.java,58370217/58370217_2_recent.java,method,1,45,Agress Yes,Improving Code
636,sevenex,https://stackoverflow.com/questions/58370217,so_58370217_block_2,ELIGIBLE,dataset/before/so_58370217_block_2.java,dataset/after/so_58370217_block_2.java,58370217/58370217_2_recent.java,method,1,45,Agress Yes,Improving Code
637,sevenex,https://stackoverflow.com/questions/58370217,so_58370217_block_2,ELIGIBLE,dataset/before/so_58370217_block_2.java,dataset/after/so_58370217_block_2.java,58370217/58370217_2_recent.java,method,1,45,Agress Yes,Improving Code
638,sevenex,https://stackoverflow.com/questions/58370217,so_58370217_block_2,ELIGIBLE,dataset/before/so_58370217_block_2.java,dataset/after/so_58370217_block_2.java,58370217/58370217_2_recent.java,method,1,45,Agress Yes,Improving Code
639,sevenex,https://stackoverflow.com/questions/58370217,so_58370217_block_2,ELIGIBLE,dataset/before/so_58370217_block_2.java,dataset/after/so_58370217_block_2.java,58370217/58370217_2_recent.java,method,1,45,Agress Yes,Improving Code
640,sevenex,https://stackoverflow.com/questions/58370217,so_58370217_block_2,ELIGIBLE,dataset/before/so_58370217_block_2.java,dataset/after/so_58370217_block_2.java,58370217/58370217_2_recent.java,method,1,45,Agress Yes,Improving Code
641,sevenex,https://stackoverflow.com/questions/58370217,so_58370217_block_2,ELIGIBLE,dataset/before/so_58370217_block_2.java,dataset/after/so_58370217_block_2.java,58370217/58370217_2_recent.java,method,1,45,Agress Yes,Improving Code
507,sfplayer1,https://stackoverflow.com/questions/2699270,so_2699270_block_2,ELIGIBLE,dataset/before/so_2699270_block_2.java,dataset/after/so_2699270_block_2.java,2699270/2699270_2_recent.java,method,1,18,Agree No,""
352,sharispe,https://stackoverflow.com/questions/453067,so_453067_block_2,ELIGIBLE,dataset/before/so_453067_block_2.java,dataset/after/so_453067_block_2.java,453067/453067_2_recent.java,method,1,20,Agree No,""
106,shevchik,https://stackoverflow.com/questions/54298032,so_54298032_block_2,ELIGIBLE,dataset/before/so_54298032_block_2.java,dataset/after/so_54298032_block_2.java,54298032/54298032_2_190009745.java,copy,52,65,Agree No,""
351,shradha-khapra,https://stackoverflow.com/questions/46193578,so_46193578_block_2,ELIGIBLE,dataset/before/so_46193578_block_2.java,dataset/after/so_46193578_block_2.java,46193578/46193578_2_recent.java,method,1,62,Agree No,""
174,shulietech,https://stackoverflow.com/questions/54298032,so_54298032_block_2,ELIGIBLE,dataset/before/so_54298032_block_2.java,dataset/after/so_54298032_block_2.java,54298032/54298032_2_recent.java,copy,58,72,Agree No,""
175,shulietech,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
486,siaorg,https://stackoverflow.com/questions/27469652,so_27469652_block_4,ELIGIBLE,dataset/before/so_27469652_block_4.java,dataset/after/so_27469652_block_4.java,27469652/27469652_4_recent.java,method,1,15,Agress Yes,Improving Code
214,sikuli,https://stackoverflow.com/questions/36004572,so_36004572_block_4,ELIGIBLE,dataset/before/so_36004572_block_4.java,dataset/after/so_36004572_block_4.java,36004572/36004572_4_recent.java,method,1,24,Agree No,""
654,skriptlang,https://stackoverflow.com/questions/24127188,so_24127188_block_2,ELIGIBLE,dataset/before/so_24127188_block_2.java,dataset/after/so_24127188_block_2.java,24127188/24127188_2_recent.java,method,1,32,Agree No,""
26,snowblossomcoin,https://stackoverflow.com/questions/29548090,so_29548090_block_4,ELIGIBLE,dataset/before/so_29548090_block_4.java,dataset/after/so_29548090_block_4.java,29548090/29548090_4_recent.java,method,1,78,Agress Yes,Improving Code
350,sofastack,https://stackoverflow.com/questions/60266789,so_60266789_block_2,ELIGIBLE,dataset/before/so_60266789_block_2.java,dataset/after/so_60266789_block_2.java,60266789/60266789_2_recent.java,method,1,13,Agree No,""
274,spoonlabs,https://stackoverflow.com/questions/31868761,so_31868761_block_4,ELIGIBLE,dataset/before/so_31868761_block_4.java,dataset/after/so_31868761_block_4.java,31868761/31868761_4_96856276.java,method,1,12,Agree No,""
275,spoonlabs,https://stackoverflow.com/questions/31868761,so_31868761_block_4,ELIGIBLE,dataset/before/so_31868761_block_4.java,dataset/after/so_31868761_block_4.java,31868761/31868761_4_96856276.java,method,1,12,Agree No,""
276,spoonlabs,https://stackoverflow.com/questions/31868761,so_31868761_block_4,ELIGIBLE,dataset/before/so_31868761_block_4.java,dataset/after/so_31868761_block_4.java,31868761/31868761_4_96856276.java,method,1,12,Agree No,""
593,spring-projects,https://stackoverflow.com/questions/33270545,so_33270545_block_2,ELIGIBLE,dataset/before/so_33270545_block_2.java,dataset/after/so_33270545_block_2.java,33270545/33270545_2_102375019.java,addHeaders,25,45,Agress Yes,Improving Code
594,spring-projects,https://stackoverflow.com/questions/2086792,so_2086792_block_2,ELIGIBLE,dataset/before/so_2086792_block_2.java,dataset/after/so_2086792_block_2.java,2086792/2086792_2_recent.java,method,1,17,Agree No,""
595,spring-projects,https://stackoverflow.com/questions/58496526,so_58496526_block_2,ELIGIBLE,dataset/before/so_58496526_block_2.java,dataset/after/so_58496526_block_2.java,58496526/58496526_2_207696359.java,method,1,19,Agree No,""
596,spring-projects,https://stackoverflow.com/questions/52148106,so_52148106_block_4,ELIGIBLE,dataset/before/so_52148106_block_4.java,dataset/after/so_52148106_block_4.java,52148106/52148106_4_181012547.java,method,1,13,Agress Yes,Improving Code
597,spring-projects,https://stackoverflow.com/questions/10195366,so_10195366_block_2,ELIGIBLE,dataset/before/so_10195366_block_2.java,dataset/after/so_10195366_block_2.java,10195366/10195366_2_recent.java,method,1,21,Agree No,""
598,spring-projects,https://stackoverflow.com/questions/10195366,so_10195366_block_2,ELIGIBLE,dataset/before/so_10195366_block_2.java,dataset/after/so_10195366_block_2.java,10195366/10195366_2_recent.java,method,1,21,Agree No,""
418,springdoc,https://stackoverflow.com/questions/59430454,so_59430454_block_2,ELIGIBLE,dataset/before/so_59430454_block_2.java,dataset/after/so_59430454_block_2.java,59430454/59430454_2_recent.java,method,1,72,Agree No,""
419,springdoc,https://stackoverflow.com/questions/59430454,so_59430454_block_2,ELIGIBLE,dataset/before/so_59430454_block_2.java,dataset/after/so_59430454_block_2.java,59430454/59430454_2_recent.java,method,1,72,Agree No,""
420,sromku,https://stackoverflow.com/questions/52144662,so_52144662_block_2,ELIGIBLE,dataset/before/so_52144662_block_2.java,dataset/after/so_52144662_block_2.java,52144662/52144662_2_181397043.java,method,1,97,Agress Yes,Improving Code
780,stanford-futuredata,https://stackoverflow.com/questions/453067,so_453067_block_2,ELIGIBLE,dataset/before/so_453067_block_2.java,dataset/after/so_453067_block_2.java,453067/453067_2_recent.java,method,1,20,Agree No,""
669,stanfordnlp,https://stackoverflow.com/questions/15422801,so_15422801_block_2,ELIGIBLE,dataset/before/so_15422801_block_2.java,dataset/after/so_15422801_block_2.java,15422801/15422801_2_102469581.java,mouseMoved,48,68,Agree No,""
670,stanfordnlp,https://stackoverflow.com/questions/15422801,so_15422801_block_2,ELIGIBLE,dataset/before/so_15422801_block_2.java,dataset/after/so_15422801_block_2.java,15422801/15422801_2_recent.java,TestPane,44,68,Agree No,""
211,starexec,https://stackoverflow.com/questions/2086792,so_2086792_block_2,ELIGIBLE,dataset/before/so_2086792_block_2.java,dataset/after/so_2086792_block_2.java,2086792/2086792_2_recent.java,method,1,17,Agress Yes,Improving Code
603,strapdata,https://stackoverflow.com/questions/33561612,so_33561612_block_2,ELIGIBLE,dataset/before/so_33561612_block_2.java,dataset/after/so_33561612_block_2.java,33561612/33561612_2_recent.java,method,1,33,Agress Yes,Improving Code
617,subhra74,https://stackoverflow.com/questions/3519182,so_3519182_block_2,ELIGIBLE,dataset/before/so_3519182_block_2.java,dataset/after/so_3519182_block_2.java,3519182/3519182_2_7342658.java,method,1,17,Agree No,""
409,sukritishah15,https://stackoverflow.com/questions/57560955,so_57560955_block_2,ELIGIBLE,dataset/before/so_57560955_block_2.java,dataset/after/so_57560955_block_2.java,57560955/57560955_2_recent.java,method,1,17,Agress Yes,Improving Code
184,svn2github,https://stackoverflow.com/questions/42527750,so_42527750_block_2,ELIGIBLE,dataset/before/so_42527750_block_2.java,dataset/after/so_42527750_block_2.java,42527750/42527750_2_recent.java,method,1,35,Agree No,""
185,svn2github,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
572,swati4star,https://stackoverflow.com/questions/16877278,so_16877278_block_2,ELIGIBLE,dataset/before/so_16877278_block_2.java,dataset/after/so_16877278_block_2.java,16877278/16877278_2_recent.java,method,1,31,Agree No,""
615,swellrt,https://stackoverflow.com/questions/54298032,so_54298032_block_2,ELIGIBLE,dataset/before/so_54298032_block_2.java,dataset/after/so_54298032_block_2.java,54298032/54298032_2_recent.java,copy,58,72,Agree No,""
696,szhnet,https://stackoverflow.com/questions/3870210,so_3870210_block_4,ELIGIBLE,dataset/before/so_3870210_block_4.java,dataset/after/so_3870210_block_4.java,3870210/3870210_4_recent.java,method,1,29,Agress Yes,Improving Code
201,tapdata,https://stackoverflow.com/questions/41251473,so_41251473_block_6,ELIGIBLE,dataset/before/so_41251473_block_6.java,dataset/after/so_41251473_block_6.java,41251473/41251473_6_recent.java,method,1,20,Agress Yes,Improving Code
98,teamapps-org,https://stackoverflow.com/questions/4429257,so_4429257_block_2,ELIGIBLE,dataset/before/so_4429257_block_2.java,dataset/after/so_4429257_block_2.java,4429257/4429257_2_9347476.java,newBundle,2,32,Agress Yes,Bug Fixing
599,technicpack,https://stackoverflow.com/questions/2086792,so_2086792_block_2,ELIGIBLE,dataset/before/so_2086792_block_2.java,dataset/after/so_2086792_block_2.java,2086792/2086792_2_recent.java,method,1,17,Agree No,""
295,tencent,https://stackoverflow.com/questions/13462440,so_13462440_block_6,ELIGIBLE,dataset/before/so_13462440_block_6.java,dataset/after/so_13462440_block_6.java,13462440/13462440_6_32050882.java,init,30,44,Agress Yes,Improving Code
296,tencent,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
297,tencent,https://stackoverflow.com/questions/29866762,so_29866762_block_2,ELIGIBLE,dataset/before/so_29866762_block_2.java,dataset/after/so_29866762_block_2.java,29866762/29866762_2_89013107.java,method,1,40,Agree No,""
298,tencent,https://stackoverflow.com/questions/29866762,so_29866762_block_2,ELIGIBLE,dataset/before/so_29866762_block_2.java,dataset/after/so_29866762_block_2.java,29866762/29866762_2_89013107.java,method,1,40,Agress Yes,Improving Code
299,tencent,https://stackoverflow.com/questions/46830988,so_46830988_block_4,ELIGIBLE,dataset/before/so_46830988_block_4.java,dataset/after/so_46830988_block_4.java,46830988/46830988_4_158689916.java,method,1,19,Agree No,""
300,tencent,https://stackoverflow.com/questions/16799135,so_16799135_block_10,ELIGIBLE,dataset/before/so_16799135_block_10.java,dataset/after/so_16799135_block_10.java,16799135/16799135_10_41317480.java,method,1,23,Agress Yes,Improving Code
301,tencent,https://stackoverflow.com/questions/29330741,so_29330741_block_6,ELIGIBLE,dataset/before/so_29330741_block_6.java,dataset/after/so_29330741_block_6.java,29330741/29330741_6_86929181.java,method,1,13,Agress Yes,Improving Code
302,tencent,https://stackoverflow.com/questions/29330741,so_29330741_block_6,ELIGIBLE,dataset/before/so_29330741_block_6.java,dataset/after/so_29330741_block_6.java,29330741/29330741_6_86929181.java,method,1,13,Agree No,""
303,tencent,https://stackoverflow.com/questions/45774144,so_45774144_block_4,ELIGIBLE,dataset/before/so_45774144_block_4.java,dataset/after/so_45774144_block_4.java,45774144/45774144_4_recent.java,method,1,21,Agree No,""
304,tencent,https://stackoverflow.com/questions/54119640,so_54119640_block_4,ELIGIBLE,dataset/before/so_54119640_block_4.java,dataset/after/so_54119640_block_4.java,54119640/54119640_4_189259651.java,mouseClicked,10,26,Agress Yes,Improving Code
305,tencent,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
306,tencent,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
307,tencent,https://stackoverflow.com/questions/64938483,so_64938483_block_2,ELIGIBLE,dataset/before/so_64938483_block_2.java,dataset/after/so_64938483_block_2.java,64938483/64938483_2_recent.java,method,1,68,Agress Yes,Improving Code
308,tencent,https://stackoverflow.com/questions/6702420,so_6702420_block_2,ELIGIBLE,dataset/before/so_6702420_block_2.java,dataset/after/so_6702420_block_2.java,6702420/6702420_2_89518975.java,main,9,18,Agree No,""
309,tencent,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
310,tencent,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
311,tencent,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
312,tencent,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
313,tencent,https://stackoverflow.com/questions/58617321,so_58617321_block_2,ELIGIBLE,dataset/before/so_58617321_block_2.java,dataset/after/so_58617321_block_2.java,58617321/58617321_2_recent.java,method,1,17,Agress Yes,Improving Code
770,thealgorithms,https://stackoverflow.com/questions/64124615,so_64124615_block_2,ELIGIBLE,dataset/before/so_64124615_block_2.java,dataset/after/so_64124615_block_2.java,64124615/64124615_2_recent.java,method,1,140,Agree No,""
771,thealgorithms,https://stackoverflow.com/questions/57713309,so_57713309_block_2,ELIGIBLE,dataset/before/so_57713309_block_2.java,dataset/after/so_57713309_block_2.java,57713309/57713309_2_recent.java,method,1,11,Agress Yes,Bug Fixing
633,thingsboard,https://stackoverflow.com/questions/19435226,so_19435226_block_1,EXCLUDED,"","",19435226/19435226_1_recent.java,method,1,78,Agree No,""
634,thingsboard,https://stackoverflow.com/questions/19435226,so_19435226_block_1,EXCLUDED,"","",19435226/19435226_1_recent.java,method,1,78,Agree No,""
530,threerings,https://stackoverflow.com/questions/9709606,so_9709606_block_2,ELIGIBLE,dataset/before/so_9709606_block_2.java,dataset/after/so_9709606_block_2.java,9709606/9709606_2_recent.java,method,1,19,Agress Yes,Improving Code
568,tibcosoftware,https://stackoverflow.com/questions/6702029,so_6702029_block_1,ELIGIBLE,dataset/before/so_6702029_block_1.java,dataset/after/so_6702029_block_1.java,6702029/6702029_1_117495632.java,method,1,31,Agree No,""
513,timothymiko,https://stackoverflow.com/questions/16114563,so_16114563_block_2,ELIGIBLE,dataset/before/so_16114563_block_2.java,dataset/after/so_16114563_block_2.java,16114563/16114563_2_recent.java,method,1,40,Agress Yes,Improving Code
600,togglz,https://stackoverflow.com/questions/54298032,so_54298032_block_2,ELIGIBLE,dataset/before/so_54298032_block_2.java,dataset/after/so_54298032_block_2.java,54298032/54298032_2_190009745.java,copy,52,65,Agree No,""
40,tomoya92,https://stackoverflow.com/questions/41471859,so_41471859_block_4,ELIGIBLE,dataset/before/so_41471859_block_4.java,dataset/after/so_41471859_block_4.java,41471859/41471859_4_135239059.java,method,1,15,Agree No,""
405,tonikelope,https://stackoverflow.com/questions/2001205,so_2001205_block_2,ELIGIBLE,dataset/before/so_2001205_block_2.java,dataset/after/so_2001205_block_2.java,2001205/2001205_2_recent.java,submitTask,10,27,Agress Yes,Improving Code
750,tony19,https://stackoverflow.com/questions/9293885,so_9293885_block_2,ELIGIBLE,dataset/before/so_9293885_block_2.java,dataset/after/so_9293885_block_2.java,9293885/9293885_2_recent.java,method,1,18,Agress Yes,Improving Code
234,top-q,https://stackoverflow.com/questions/10599247,so_10599247_block_2,ELIGIBLE,dataset/before/so_10599247_block_2.java,dataset/after/so_10599247_block_2.java,10599247/10599247_2_recent.java,method,1,22,Agress Yes,Improving Code
464,tranleduy2000,https://stackoverflow.com/questions/52144662,so_52144662_block_2,ELIGIBLE,dataset/before/so_52144662_block_2.java,dataset/after/so_52144662_block_2.java,52144662/52144662_2_181397043.java,method,1,97,Agress Yes,Improving Code
